stock1,stock2,weight1,weight2,model,p_val,mean,std,skewness
2882,2313,-0.2476635737321136,0.7523364262678863,model3,0.3324174048638877,1.1951524233584856,0.0012606693892838483,-0.24595344110444034
2882,2383,-0.6005943813241363,0.39940561867586355,model3,0.5784996713600399,-0.4623850322176876,0.0010201906886181007,-0.5855504447358669
1536,1707,0.15735693144522336,0.8426430685547767,model3,0.006350897363940232,5.307452983901605,0.0012429030172941334,-0.2408615230152137
1707,5871,-0.7096156262397588,0.2903843737602412,model3,0.08065155341212757,-2.6483219460022975,0.000935666727353223,0.5571614071370913
2313,2383,-0.8194618719257446,0.18053812807425543,model3,0.569574376094253,-1.5045945687277444,0.0012434182341651398,-0.029003818395282162
1301,2317,-0.6954891911111794,0.3045108088888207,model3,0.05448039827488592,-1.6857250971048965,0.0006504135932054074,-0.3012322502224714
1301,3045,-0.6930818962570786,0.30691810374292144,model2,0.4045312985735972,-1.5791461924799437,0.0006518805547622723,0.28138690018007806
1301,2834,-0.5284155207991649,0.47158447920083524,model3,0.03368444574118822,-1.3010016209224624,0.0005806835122453721,0.3116050608604
2303,2609,0.44730636045922606,-0.552693639540774,model1,0.7996975419252828,2.1301264984763256e-05,0.0008453820128050275,0.3416476083233592
2303,4958,0.6248395329050387,-0.37516046709496137,model1,0.9836039325578804,0.000193296231287207,0.0017436558250350008,0.9148515641752781
2317,2812,-0.2201716223812871,0.7798283776187129,model3,0.052097608205419484,0.7511703185803773,0.0005908866720513715,-0.02832606331498232
3045,2609,-0.4385187811161417,0.5614812188838583,model3,0.06946853863397406,-0.9323153944366357,0.0007940108080533673,0.34048498489963264
3045,2812,0.3194227996915423,-0.6805772003084577,model1,0.9645581477074406,6.1002397816271405e-06,0.0005798202395837261,-0.2361337336392385
3045,2834,-0.3283606559842864,0.6716393440157136,model3,0.060743764945881275,-0.11499851741890199,0.0005678112833033408,-0.15243863948572003
3045,4958,0.4694758281658352,-0.5305241718341648,model1,0.9173438031402085,5.8203486427054565e-05,0.0009881322711599286,0.11015200102014215
2609,2615,-0.6717417214742633,0.32825827852573675,model3,0.06599869413097333,-0.4416707792881408,0.0006088821543165745,0.04562599488023447
2609,2812,0.5218555283281774,-0.47814447167182256,model1,0.9076824822319043,3.779669470851103e-05,0.0007386930374303369,0.023975599410682613
2609,2834,-0.38598660891113784,0.6140133910888621,model3,0.05606019266632034,0.5297774607651912,0.000483432883043464,-0.1916336841177859
2609,2915,-0.7182231265218867,0.2817768734781133,model3,0.17228346995912067,-0.35888209804172394,0.0007048524917703185,-0.3318548401629598
2609,4958,-0.6454743605792513,0.35452563942074855,model3,0.13029854436977745,0.17098594917174414,0.0009280758898106444,-0.7954745945852941
2812,2834,0.4909770368934018,-0.5090229631065982,model1,0.942894445220821,-1.0381268064712698e-05,0.0005042526434815898,0.44563835199579943
2812,4958,-0.8099374245250313,0.1900625754749687,model3,0.08461205768161088,-1.0027616738278509,0.0005049168433279232,-0.013389572400621516
2834,3702,-0.636203224397584,0.363796775602416,model3,0.17757592806176986,-0.014622744417274156,0.0005739439026083464,0.30769772174037546
2834,4958,0.6615700838652148,-0.3384299161347853,model1,0.9807271294007786,8.2007721564444e-05,0.0006718212831450186,0.43671366971768594
2324,2603,-0.5613497269844094,0.4386502730155907,model3,0.19625129522246978,-0.6006027498786015,0.0012399259490961628,-0.2876075901900404
2880,5880,0.4861161902853409,-0.5138838097146591,model1,0.777029935463449,-2.0701579159269437e-06,0.0008331315583355374,-0.25410344765370096
2880,9904,-0.7123265756736097,-0.2876734243263904,model3,0.021965373239165642,-3.12569805801312,0.0012346781252865013,0.18466100708232203
2880,1227,-0.7219135272391016,0.2780864727608983,model3,0.0681460305280258,-0.8439367562906732,0.0008914800620645634,-0.19626512880924957
2880,2603,-0.8058959616638949,0.1941040383361052,model3,0.10687236539868858,-1.8114898386550264,0.0007694098732127434,0.3664504012056197
2887,2603,-0.6036278553646801,0.3963721446353197,model3,0.1699090707687102,-0.537038294333024,0.00104815046646173,0.14885879038019512
5880,1227,-0.6777753346425041,0.3222246653574959,model3,0.06306379932362227,-0.41969368839597987,0.0011338728381610045,0.3454575169410573
5880,2603,-0.791742579300596,0.20825742069940403,model3,0.1010310752145823,-1.6129734804594165,0.0012745121066089155,-0.04738959619146377
5880,2888,-0.703887110742217,0.296112889257783,model3,0.17789820534096254,-1.3397258991651864,0.0010955908818719414,0.001848883550607652
2603,2888,-0.4336125130410372,0.5663874869589627,model3,0.20455206947039142,-0.02087127796584272,0.0013734580791149953,0.27985306264083404
2912,2204,-0.09608292653303212,0.9039170734669679,model3,0.4857020893778384,2.3923269918905588,0.001242728047638538,-0.3399565224570462
