stock1,stock2,weight1,weight2,model,p_val,mean,std,skewness
2105,2308,-0.763355087623617,0.23664491237638305,model3,0.0057742860837829086,-1.8840420577121442,0.0011683567403373517,-0.4709194885408753
2105,2886,-0.6421894664483501,0.3578105335516498,model3,0.022898060642698833,-1.466861196781351,0.0015202590166877215,0.6540701230918621
2105,2606,-0.8718209806096546,0.12817901939034543,model3,0.08382919833176995,-3.0711677500371533,0.0024000147590108423,1.1984988203622156
2105,2834,-0.4641614107413011,0.5358385892586989,model3,0.015175991381851554,-0.7346591759510023,0.0011482374588993162,0.30425527143140607
2308,2883,-0.3367281548095416,0.6632718451904583,model3,0.045424978719097696,-0.29568958510999604,0.0012122326262299335,-0.44239670113500884
2308,2886,-0.2944884054599745,0.7055115945400255,model3,0.02500033735667017,0.7164842859027112,0.001334838544462068,0.5267969008764074
2308,2834,-0.19679507579346583,0.8032049242065342,model3,0.032418816810914616,0.7091751247474035,0.0010998872683365263,-0.26074783771090865
2883,2886,-0.4403337061853517,0.5596662938146483,model3,0.04808048022243349,0.8143028666161456,0.0009933412585037106,0.35721584989418276
2886,2834,-0.37377922332955,0.62622077667045,model3,0.07234569380033137,0.1605553962162728,0.0006408743453215988,-0.11994683807564097
2325,2354,-0.6991537262253047,0.3008462737746954,model3,0.15964763280268982,-1.5042962695348523,0.0009906237637644772,-0.3867039518269909
2325,2610,-0.6237219367271216,0.37627806327287844,model3,0.033956582190949304,-1.5395307594730407,0.001381931595357492,-0.0260956021546497
2354,2610,-0.4415015295394357,0.5584984704605642,model3,0.06930219363687622,-0.47247225313817626,0.0015557991219444427,0.43363020296070975
1326,3682,0.29479176594381307,0.7052082340561868,model3,0.180906953417538,2.9414538798559784,0.002033531711199031,-0.3305441359885996
2395,3682,-0.2537649974235759,0.7462350025764241,model3,0.28836572275418326,0.4253868233501095,0.0021548709587696203,-0.3351723303319805
3682,4137,-0.8474873877328152,0.1525126122671849,model3,0.09082334273694562,-1.1448118569846037,0.002708175892017231,-0.09363463946793299
2801,2888,-0.49495782724332316,0.5050421727566768,model3,0.32274771017318504,-0.45618890248108224,0.0011132974778390063,-0.735734975237621
