stock1,stock2,weight1,weight2,model,p_val,mean,std,skewness
2325,2892,-0.28377315785445756,0.7162268421455424,model3,0.06655799539382043,0.9225812235507586,0.0007018233267304855,0.1879176402830282
2883,2885,-0.525463341271725,0.47453665872827505,model3,0.20561236863731502,0.06125630147105047,0.001121766970956533,-0.17111949259238954
2883,2892,-0.1920712441525798,0.8079287558474201,model3,0.19896173651226365,1.8900667626433816,0.0009368626598056915,0.7186406507565841
2885,6505,0.48739937494777097,0.512600625052229,model3,0.001989156703604938,3.440848193644803,0.0012765181514354468,-0.11735494352499287
2885,2823,-0.4802596421448587,0.5197403578551413,model3,0.12399140968586622,0.5208295674658999,0.0012221113584542195,0.05141103523743124
2892,2823,-0.7894400798815645,0.21055992011843552,model3,0.04906698121114075,-1.5543568179494867,0.0009046095392602941,-0.6316719601041778
2823,2903,-0.2530312219479359,0.7469687780520641,model3,0.12128121305803335,1.3184059124819667,0.0007847937336122891,-0.4115742573896306
2881,2887,-0.36348429377267794,0.6365157062273221,model3,0.11196222533921697,0.2924357330900744,0.0010840694968039318,-0.3077107873347164
1326,9904,-0.7652494577874285,0.23475054221257163,model3,0.02157699099897604,-2.4594649883945308,0.0008917350701935916,-0.78411174054031
1326,2201,0.6364211218844759,0.36357887811552403,model3,0.0334112708672881,3.9791332552767167,0.0008556457474762853,0.40158062083270407
2801,2880,-0.596512291869799,0.403487708130201,model3,0.06737673768502055,-0.5325784846262254,0.0010660784120643393,-0.08600786787756866
2880,2201,-0.5105114869476579,0.489488513052342,model3,0.05553961773733733,0.1880216250219398,0.0009498888726486556,0.020103795262797926
2880,2377,-0.59740311270114,0.4025968872988601,model3,0.14061256613669643,-0.031164179824843236,0.0008942734100932764,-0.3061499179195416
