stock1,stock2,weight1,weight2,model,p_val,mean,std,skewness
1303,2867,-0.4979194433941984,0.5020805566058015,model3,0.9541116877843553,-0.5854164047733975,0.0013196761485752082,-0.2696740345616517
2867,3702,-0.4964470791016862,0.5035529208983138,model3,0.48827215834906845,0.3338955502434313,0.0011738777666363998,0.10957735154642748
