stock1,stock2,weight1,weight2,model,p_val,mean,std,skewness
2325,5880,-0.287740409933222,0.712259590066778,model3,0.7786434842422996,0.7610871718717231,0.0016471030842665475,-0.04383951608984645
2801,5880,0.48449001554307275,-0.5155099844569272,model1,0.998481923831117,2.1818175935583995e-06,0.001509779379068509,-0.2685914363480677
2801,2103,-0.6619442420999828,0.3380557579000173,model3,0.040943887668578614,-0.7328148131982714,0.0019823420942897342,0.7309034253608996
2880,2891,0.5037963973581875,-0.4962036026418125,model1,0.9435191152271003,8.401063471625688e-05,0.0012393033940129947,-0.08820401059047843
2880,2103,-0.7835920925937188,0.21640790740628132,model3,0.026085000677818392,-1.4488520617467298,0.0018523340141732873,0.09307744160151209
2880,9945,-0.7193174674271812,0.28068253257281883,model3,0.1440090296347247,-0.9899022076310329,0.0015306819453982537,-0.11019808812557012
2884,2891,-0.4202092356167351,0.5797907643832649,model3,0.09195092321408627,0.4248592915309688,0.0010523184833423648,0.2538925198897396
2884,5880,0.4786635099369168,-0.5213364900630831,model1,0.9334790571630646,-2.462281856585739e-05,0.0013863211535992501,0.4452554774372063
2884,9945,-0.6368782481797355,0.36312175182026457,model3,0.1245366304595789,-0.530782915491725,0.0015008378181403607,0.1547026709217192
2891,5880,0.4831867625923103,-0.5168132374076896,model1,0.8466327447924017,-2.8020257700525815e-05,0.0011436084435911716,-0.1300812930782041
2891,9945,-0.6604161062689131,0.33958389373108694,model3,0.08916056696753731,-0.6472176345416483,0.0008080572395959856,-0.036648078184429236
5880,2103,-0.7852749918757808,0.21472500812421916,model3,0.01902275389439669,-1.3491130887556126,0.0016429557677177095,-0.009080568209129324
5880,9945,-0.7080613763972853,0.2919386236027148,model3,0.1479051013784944,-0.8200251184921961,0.0014068440711146883,-0.22738217206591732
6505,2356,-0.7702394238611258,0.22976057613887432,model3,0.00975751812773229,-2.7457482745846087,0.0019195969759366518,-0.6101308105269061
1590,6269,-0.21594533752542008,0.7840546624745799,model3,0.032307932825570394,2.260662646866134,0.002341287852417382,0.07090923525562243
