stock1,stock2,weight1,weight2,model,p_val,mean,std,skewness
1326,2308,-0.8962583787743722,0.10374162122562788,model3,0.09783234710649025,-3.434135478512438,0.0009442627455802976,0.2819334532143753
1326,2325,-0.7929887396257379,-0.20701126037426212,model3,0.39611000756831516,-4.3130844407409645,0.0009546965724215338,0.2852218219497699
1326,2603,-0.8847551830128633,-0.11524481698713678,model3,0.02670050197258162,-4.209407539322951,0.0010590605226966454,0.08177743663506001
1326,2834,0.6615748918224587,-0.3384251081775414,model2,0.10962730758213451,2.202848801359688,0.0006655367985526708,0.41331778100811506
2325,2603,-0.6111870566493735,0.3888129433506266,model3,0.2800341851011241,-1.3819712248030995,0.0007040230113538325,-0.2593357690540066
2891,2834,-0.7306294969086773,-0.2693705030913227,model2,0.04729120039732662,-2.6979135886285883,0.0008272124057323143,0.037857042267357484
2891,2903,0.49976539916477086,-0.5002346008352291,model1,0.9807103586775202,4.349850398758607e-06,0.0010168350256167307,0.11251251767171477
2834,2903,-0.5236472770445478,-0.4763527229554522,model2,0.26179050321901354,-2.5039282294297354,0.0006747541554162408,0.29013892021650156
1216,5871,-0.18426929924884516,0.8157307007511548,model3,0.1963221433499382,2.4974926807884557,0.000727865755574689,-0.28963036162149014
2454,5871,-0.11153854805466722,0.8884614519453328,model3,0.47859110386259623,2.952471377934216,0.0008224579601113924,-0.38738168650663213
2105,2881,-0.883333407571132,0.116666592428868,model3,0.007367527445160656,-3.2793733508449,0.0009757295145450672,0.693170150361148
2105,1789,-0.9818947412733281,0.018105258726671875,model3,0.05249475486770275,-4.054855112780852,0.001071911340473916,0.7216430949996833
1789,2823,0.1429909759653045,0.8570090240346955,model3,0.10331320694631668,3.3329220165735967,0.0009983056166306486,0.273312426591852
